experiment,prompt_tokens,observed_answer_position,answer_text,generated_text,generated_answer_text,token_exact_match,normalized_text_exact_match,exact_match,sequence_logprob,mean_token_logprob,first_token_entropy,mean_relevant_attention,mean_sink_over_relevant,example_id,filler_type,position_ratio,total_tokens,mean_layer_cosine,late_layer_cosine
position_sweep,2048,0.5,AMBER-HARBOR-10017,AMBER-HARBOR-10017,AMBER-HARBOR-10017,False,True,True,-10.5078125,-0.95556640625,0.681640625,0.05242618748898331,157751.6630782776,example_0000,boilerplate,0.5,2048,,
position_sweep,2048,0.5,COBALT-MEADOW-10018,COBALT-MEADOW-10018,COBALT-MEADOW-10018,False,True,True,-9.640625,-0.8037109375,1.2900390625,0.05490369151727931,174536.90273918692,example_0001,boilerplate,0.5,2048,,
position_sweep,2048,0.5,IVORY-LANTERN-10019,IVORY-LANTERN-10019,IVORY-LANTERN-10019,False,True,True,-7.03515625,-0.6396484375,1.3701171875,0.060336698130736076,197238.61874604394,example_0002,boilerplate,0.5,2048,,
position_sweep,2048,0.5,SCARLET-BREEZE-10020,SCARLET-BREEZE-10020,SCARLET-BREEZE-10020,False,True,True,-10.7578125,-0.896484375,1.5361328125,,,example_0003,boilerplate,0.5,2048,,
position_sweep,2048,0.5,SABLE-HARBOR-10021,SABLE-HARBOR-10021,SABLE-HARBOR-10021,False,True,True,-14.65625,-1.33203125,0.3125,,,example_0004,boilerplate,0.5,2048,,
position_sweep,2048,0.5,SILVER-MEADOW-10022,SILVER-MEADOW-10022,SILVER-MEADOW-10022,False,True,True,-15.75,-1.3125,1.333984375,,,example_0005,boilerplate,0.5,2048,,
position_sweep,2048,0.5,GOLDEN-LANTERN-10023,GOLDEN-LANTERN-10023,GOLDEN-LANTERN-10023,False,True,True,-13.546875,-1.12890625,1.3232421875,,,example_0006,boilerplate,0.5,2048,,
position_sweep,2048,0.5,TEAL-BREEZE-10024,TEAL-BREEZE-10024,TEAL-BREEZE-10024,False,True,True,-7.625,-0.693359375,0.541015625,,,example_0007,boilerplate,0.5,2048,,
position_sweep,4096,0.5,AMBER-HARBOR-10017,AMBER-HARBOR-10017,AMBER-HARBOR-10017,False,True,True,-10.1484375,-0.92236328125,1.0810546875,0.046255860179329665,956230.6597165458,example_0000,boilerplate,0.5,4096,0.9818418622016907,0.9701661467552185
position_sweep,4096,0.5,COBALT-MEADOW-10018,COBALT-MEADOW-10018,COBALT-MEADOW-10018,False,True,True,-9.328125,-0.77734375,1.02734375,0.04809741828427313,1109860.7598937086,example_0001,boilerplate,0.5,4096,0.9822260737419128,0.9805262684822083
position_sweep,4096,0.5,IVORY-LANTERN-10019,IVORY-LANTERN-10019,IVORY-LANTERN-10019,False,True,True,-7.27734375,-0.66162109375,2.587890625,0.04389360722963561,1099339.3799768868,example_0002,boilerplate,0.5,4096,0.976082980632782,0.9549652934074402
position_sweep,4096,0.5,SCARLET-BREEZE-10020,SCARLET-BREEZE-10020,SCARLET-BREEZE-10020,False,True,True,-10.703125,-0.89208984375,1.9462890625,,,example_0003,boilerplate,0.5,4096,0.9881978034973145,0.9876896739006042
position_sweep,4096,0.5,SABLE-HARBOR-10021,SABLE-HARBOR-10021,SABLE-HARBOR-10021,False,True,True,-14.5625,-1.32421875,0.409423828125,,,example_0004,boilerplate,0.5,4096,0.9835958480834961,0.9760165214538574
position_sweep,4096,0.5,SILVER-MEADOW-10022,SILVER-MEADOW-10022,SILVER-MEADOW-10022,False,True,True,-14.5859375,-1.2158203125,1.576171875,,,example_0005,boilerplate,0.5,4096,0.9828292727470398,0.9835619926452637
position_sweep,4096,0.5,GOLDEN-LANTERN-10023,GOLDEN-LANTERN-10023,GOLDEN-LANTERN-10023,False,True,True,-12.7734375,-1.064453125,1.57421875,,,example_0006,boilerplate,0.5,4096,0.9851805567741394,0.9833001494407654
position_sweep,4096,0.5,TEAL-BREEZE-10024,TEAL-BREEZE-10024,TEAL-BREEZE-10024,False,True,True,-7.3125,-0.66455078125,1.1796875,,,example_0007,boilerplate,0.5,4096,0.984805166721344,0.9807429313659668
position_sweep,2048,0.7001953125,AMBER-HARBOR-10017,AMBER-HARBOR-10017,AMBER-HARBOR-10017,False,True,True,-10.1640625,-0.92431640625,1.134765625,0.05404569562811888,175719.5340130776,example_0000,boilerplate,0.7,2048,,
position_sweep,2048,0.7001953125,COBALT-MEADOW-10018,COBALT-MEADOW-10018,COBALT-MEADOW-10018,False,True,True,-10.7421875,-0.89501953125,0.8974609375,0.052238070139969776,90576.88421487536,example_0001,boilerplate,0.7,2048,,
position_sweep,2048,0.7001953125,IVORY-LANTERN-10019,IVORY-LANTERN-10019,IVORY-LANTERN-10019,False,True,True,-7.1796875,-0.65234375,1.30078125,0.06761827753607456,443410.8748859425,example_0002,boilerplate,0.7,2048,,
position_sweep,2048,0.7001953125,SCARLET-BREEZE-10020,SCARLET-BREEZE-10020,SCARLET-BREEZE-10020,False,True,True,-11.2578125,-0.9384765625,1.326171875,,,example_0003,boilerplate,0.7,2048,,
position_sweep,2048,0.7001953125,SABLE-HARBOR-10021,The security answer is SABLE-HARBOR-10,The security answer is SABLE-HARBOR-10,False,False,False,-15.15625,-1.3779296875,1.20703125,,,example_0004,boilerplate,0.7,2048,,
position_sweep,2048,0.7001953125,SILVER-MEADOW-10022,SILVER-MEADOW-10022,SILVER-MEADOW-10022,False,True,True,-16.03125,-1.3369140625,1.6318359375,,,example_0005,boilerplate,0.7,2048,,
position_sweep,2048,0.7001953125,GOLDEN-LANTERN-10023,GOLDEN-LANTERN-10023,GOLDEN-LANTERN-10023,False,True,True,-14.609375,-1.2177734375,1.685546875,,,example_0006,boilerplate,0.7,2048,,
position_sweep,2048,0.7001953125,TEAL-BREEZE-10024,TEAL-BREEZE-10024,TEAL-BREEZE-10024,False,True,True,-7.6953125,-0.69970703125,0.8388671875,,,example_0007,boilerplate,0.7,2048,,
position_sweep,4096,0.699951171875,AMBER-HARBOR-10017,AMBER-HARBOR-10017,AMBER-HARBOR-10017,False,True,True,-10.3046875,-0.9365234375,1.142578125,0.04441646301261777,1868683.1347383768,example_0000,boilerplate,0.7,4096,0.9787917137145996,0.968853235244751
position_sweep,4096,0.699951171875,COBALT-MEADOW-10018,COBALT-MEADOW-10018,COBALT-MEADOW-10018,False,True,True,-10.296875,-0.8583984375,0.99462890625,0.05701638681017714,1963721.816698322,example_0001,boilerplate,0.7,4096,0.9853580594062805,0.9832356572151184
position_sweep,4096,0.699951171875,IVORY-LANTERN-10019,IVORY-LANTERN-10019,IVORY-LANTERN-10019,False,True,True,-7.16796875,-0.65185546875,2.265625,0.053753574481881804,1752598.2991793584,example_0002,boilerplate,0.7,4096,0.9839129447937012,0.9764758944511414
position_sweep,4096,0.699951171875,SCARLET-BREEZE-10020,SCARLET-BREEZE-10020,SCARLET-BREEZE-10020,False,True,True,-10.59375,-0.8828125,1.9833984375,,,example_0003,boilerplate,0.7,4096,0.9830301403999329,0.9788274168968201
position_sweep,4096,0.699951171875,SABLE-HARBOR-10021,SABLE-HARBOR-10021,SABLE-HARBOR-10021,False,True,True,-14.5703125,-1.32421875,0.52734375,,,example_0004,boilerplate,0.7,4096,0.9743602871894836,0.9498175978660583
position_sweep,4096,0.699951171875,SILVER-MEADOW-10022,SILVER-MEADOW-10022,SILVER-MEADOW-10022,False,True,True,-16.0,-1.333984375,1.77734375,,,example_0005,boilerplate,0.7,4096,0.9885833859443665,0.984731912612915
position_sweep,4096,0.699951171875,GOLDEN-LANTERN-10023,GOLDEN-LANTERN-10023,GOLDEN-LANTERN-10023,False,True,True,-14.0234375,-1.1689453125,1.318359375,,,example_0006,boilerplate,0.7,4096,0.9856144785881042,0.9828088283538818
position_sweep,4096,0.699951171875,TEAL-BREEZE-10024,TEAL-BREEZE-10024,TEAL-BREEZE-10024,False,True,True,-7.62109375,-0.69287109375,0.9990234375,,,example_0007,boilerplate,0.7,4096,0.9860461354255676,0.9835044741630554
position_sweep,2048,0.89990234375,AMBER-HARBOR-10017,AMBER-HARBOR-10017,AMBER-HARBOR-10017,False,True,True,-10.5625,-0.96044921875,0.83984375,0.05327364543111288,949501.374125043,example_0000,boilerplate,0.9,2048,,
position_sweep,2048,0.89990234375,COBALT-MEADOW-10018,COBALT-MEADOW-10018,COBALT-MEADOW-10018,False,True,True,-9.9140625,-0.826171875,1.21875,0.056403299009838544,831336.7940833125,example_0001,boilerplate,0.9,2048,,
position_sweep,2048,0.89990234375,IVORY-LANTERN-10019,IVORY-LANTERN-10019,IVORY-LANTERN-10019,False,True,True,-7.03125,-0.63916015625,1.3212890625,0.06724884610313835,1485582.752666824,example_0002,boilerplate,0.9,2048,,
position_sweep,2048,0.89990234375,SCARLET-BREEZE-10020,SCARLET-BREEZE-10020,SCARLET-BREEZE-10020,False,True,True,-11.171875,-0.9306640625,1.7236328125,,,example_0003,boilerplate,0.9,2048,,
position_sweep,2048,0.89990234375,SABLE-HARBOR-10021,SABLE-HARBOR-10021,SABLE-HARBOR-10021,False,True,True,-15.1796875,-1.3798828125,0.54638671875,,,example_0004,boilerplate,0.9,2048,,
position_sweep,2048,0.89990234375,SILVER-MEADOW-10022,SILVER-MEADOW-10022,SILVER-MEADOW-10022,False,True,True,-15.765625,-1.3134765625,1.4443359375,,,example_0005,boilerplate,0.9,2048,,
position_sweep,2048,0.89990234375,GOLDEN-LANTERN-10023,GOLDEN-LANTERN-10023,GOLDEN-LANTERN-10023,False,True,True,-14.0,-1.1669921875,1.330078125,,,example_0006,boilerplate,0.9,2048,,
position_sweep,2048,0.89990234375,TEAL-BREEZE-10024,TEAL-BREEZE-10024,TEAL-BREEZE-10024,False,True,True,-7.48828125,-0.68115234375,0.84716796875,,,example_0007,boilerplate,0.9,2048,,
position_sweep,4096,0.89990234375,AMBER-HARBOR-10017,AMBER-HARBOR-10017,AMBER-HARBOR-10017,False,True,True,-10.625,-0.96630859375,1.0654296875,0.051616172785279746,380990.34046964376,example_0000,boilerplate,0.9,4096,0.9862954020500183,0.9850127100944519
position_sweep,4096,0.89990234375,COBALT-MEADOW-10018,COBALT-MEADOW-10018,COBALT-MEADOW-10018,False,True,True,-10.5390625,-0.87841796875,1.4443359375,0.04504902015813797,595992.8185520392,example_0001,boilerplate,0.9,4096,0.9794155955314636,0.9719750285148621
position_sweep,4096,0.89990234375,IVORY-LANTERN-10019,IVORY-LANTERN-10019,IVORY-LANTERN-10019,False,True,True,-7.48828125,-0.68115234375,2.06640625,0.05607045330092612,656555.5199780957,example_0002,boilerplate,0.9,4096,0.9827551245689392,0.9747107625007629
position_sweep,4096,0.89990234375,SCARLET-BREEZE-10020,SCARLET-BREEZE-10020,SCARLET-BREEZE-10020,False,True,True,-11.2734375,-0.939453125,2.181640625,,,example_0003,boilerplate,0.9,4096,0.9868268370628357,0.9889419078826904
position_sweep,4096,0.89990234375,SABLE-HARBOR-10021,SABLE-HARBOR-10021,SABLE-HARBOR-10021,False,True,True,-14.7265625,-1.3388671875,0.67578125,,,example_0004,boilerplate,0.9,4096,0.9825581908226013,0.9797013401985168
position_sweep,4096,0.89990234375,SILVER-MEADOW-10022,SILVER-MEADOW-10022,SILVER-MEADOW-10022,False,True,True,-15.7578125,-1.3134765625,2.0546875,,,example_0005,boilerplate,0.9,4096,0.9840183258056641,0.9798262715339661
position_sweep,4096,0.89990234375,GOLDEN-LANTERN-10023,GOLDEN-LANTERN-10023,GOLDEN-LANTERN-10023,False,True,True,-13.421875,-1.1181640625,1.28515625,,,example_0006,boilerplate,0.9,4096,0.9867361187934875,0.9874263405799866
position_sweep,4096,0.89990234375,TEAL-BREEZE-10024,TEAL-BREEZE-10024,TEAL-BREEZE-10024,False,True,True,-7.87890625,-0.71630859375,1.451171875,,,example_0007,boilerplate,0.9,4096,0.9851444363594055,0.9821403622627258
position_sweep,2048,0.10009765625,AMBER-HARBOR-10017,AMBER-HARBOR-10017,AMBER-HARBOR-10017,False,True,True,-9.328125,-0.84814453125,2.267578125,0.020386766583098213,446314.2378836184,example_0000,code,0.1,2048,,
position_sweep,2048,0.10009765625,COBALT-MEADOW-10018,COBALT-MEADOW-10018,COBALT-MEADOW-10018,False,True,True,-9.5234375,-0.7939453125,1.5224609375,0.025987937796939167,78746.72795024358,example_0001,code,0.1,2048,,
position_sweep,2048,0.10009765625,IVORY-LANTERN-10019,"The security answer provided by the code snippet is ""IVORY","The security answer provided by the code snippet is ""IVORY",False,False,False,-7.86328125,-0.71484375,2.568359375,0.03396226588024055,81781.15147059494,example_0002,code,0.1,2048,,
position_sweep,2048,0.10009765625,SCARLET-BREEZE-10020,SCARLET-BREEZE-10020,SCARLET-BREEZE-10020,False,True,True,-9.6875,-0.8076171875,2.3359375,,,example_0003,code,0.1,2048,,
position_sweep,2048,0.10009765625,SABLE-HARBOR-10021,SABLE-HARBOR-10021,SABLE-HARBOR-10021,False,True,True,-12.9609375,-1.177734375,1.470703125,,,example_0004,code,0.1,2048,,
position_sweep,2048,0.10009765625,SILVER-MEADOW-10022,"The security answer is missing. 

Explanation: In the provided",The security answer is missing,False,False,False,-12.8125,-1.0673828125,1.8603515625,,,example_0005,code,0.1,2048,,
position_sweep,2048,0.10009765625,GOLDEN-LANTERN-10023,"The security answer provided in the given text is ""GOLD","The security answer provided in the given text is ""GOLD",False,False,False,-11.40625,-0.9501953125,2.447265625,,,example_0006,code,0.1,2048,,
position_sweep,2048,0.10009765625,TEAL-BREEZE-10024,TEAL-BREEZE-10024,TEAL-BREEZE-10024,False,True,True,-6.9375,-0.630859375,1.9921875,,,example_0007,code,0.1,2048,,
position_sweep,4096,0.10009765625,AMBER-HARBOR-10017,AMBER-HARBOR-10017,AMBER-HARBOR-10017,False,True,True,-8.5,-0.7724609375,1.4921875,0.03500887559039286,1324354.8894783058,example_0000,code,0.1,4096,0.9689444899559021,0.9557735323905945
position_sweep,4096,0.10009765625,COBALT-MEADOW-10018,"The security answer is ""COBALT-MEADOW-","The security answer is ""COBALT-MEADOW-",False,False,False,-9.875,-0.8232421875,1.94140625,0.013125054937646636,2013551.198387934,example_0001,code,0.1,4096,0.9597856402397156,0.9504828453063965
position_sweep,4096,0.10009765625,IVORY-LANTERN-10019,IVORY-LANTERN-10019,IVORY-LANTERN-10019,False,True,True,-7.14453125,-0.6494140625,2.140625,0.03941468226384491,1735117.081261945,example_0002,code,0.1,4096,0.9641099572181702,0.9551000595092773
position_sweep,4096,0.10009765625,SCARLET-BREEZE-10020,The security answer is SCARLET-BREEZE-1,The security answer is SCARLET-BREEZE-1,False,False,False,-9.8515625,-0.8212890625,1.529296875,,,example_0003,code,0.1,4096,0.9633622169494629,0.9527495503425598
position_sweep,4096,0.10009765625,SABLE-HARBOR-10021,SABLE-HARBOR-10021,SABLE-HARBOR-10021,False,True,True,-13.8828125,-1.26171875,1.3896484375,,,example_0004,code,0.1,4096,0.9784106612205505,0.9580678343772888
position_sweep,4096,0.10009765625,SILVER-MEADOW-10022,"The security answer is ""SILVER-MEADOW-","The security answer is ""SILVER-MEADOW-",False,False,False,-15.3046875,-1.275390625,2.041015625,,,example_0005,code,0.1,4096,0.9665102958679199,0.9519464373588562
position_sweep,4096,0.10009765625,GOLDEN-LANTERN-10023,"The security answer is ""missing"". 

Question: How many","The security answer is ""missing",False,False,False,-12.9296875,-1.0771484375,1.7958984375,,,example_0006,code,0.1,4096,0.9551828503608704,0.9320414662361145
position_sweep,4096,0.10009765625,TEAL-BREEZE-10024,"The security answer provided by the function is ""TEAL-B","The security answer provided by the function is ""TEAL-B",False,False,False,-7.91796875,-0.7197265625,1.6259765625,,,example_0007,code,0.1,4096,0.9819398522377014,0.9744483828544617
position_sweep,2048,0.2998046875,AMBER-HARBOR-10017,"The security answer provided in the given text is ""AMBER","The security answer provided in the given text is ""AMBER",False,False,False,-8.796875,-0.7998046875,2.052734375,0.027406875677986334,340491.7055770046,example_0000,code,0.3,2048,,
position_sweep,2048,0.2998046875,COBALT-MEADOW-10018,COBALT-MEADOW-10018,COBALT-MEADOW-10018,False,True,True,-8.828125,-0.73583984375,1.0029296875,0.034631957670939836,343573.0649166585,example_0001,code,0.3,2048,,
position_sweep,2048,0.2998046875,IVORY-LANTERN-10019,"The security answer is ""IVORY-LANTERN-1","The security answer is ""IVORY-LANTERN-1",False,False,False,-9.4140625,-0.85546875,2.029296875,0.015899014739854472,356274.9016891994,example_0002,code,0.3,2048,,
position_sweep,2048,0.2998046875,SCARLET-BREEZE-10020,The security answer is SCARLET-BREEZE-1,The security answer is SCARLET-BREEZE-1,False,False,False,-9.34375,-0.77880859375,2.072265625,,,example_0003,code,0.3,2048,,
position_sweep,2048,0.2998046875,SABLE-HARBOR-10021,SABLE-HARBOR-10021,SABLE-HARBOR-10021,False,True,True,-13.1640625,-1.1962890625,1.580078125,,,example_0004,code,0.3,2048,,
position_sweep,2048,0.2998046875,SILVER-MEADOW-10022,SILVER-MEADOW-10022,SILVER-MEADOW-10022,False,True,True,-15.890625,-1.32421875,1.3212890625,,,example_0005,code,0.3,2048,,
position_sweep,2048,0.2998046875,GOLDEN-LANTERN-10023,The security answer is GOLDEN-LANTERN-10,The security answer is GOLDEN-LANTERN-10,False,False,False,-14.09375,-1.173828125,1.455078125,,,example_0006,code,0.3,2048,,
position_sweep,2048,0.2998046875,TEAL-BREEZE-10024,TEAL-BREEZE-10024,TEAL-BREEZE-10024,False,True,True,-6.69921875,-0.60888671875,1.7470703125,,,example_0007,code,0.3,2048,,
position_sweep,4096,0.300048828125,AMBER-HARBOR-10017,AMBER-HARBOR-10017,AMBER-HARBOR-10017,False,True,True,-8.3984375,-0.76318359375,2.234375,0.02808457346980324,1275459.3129392394,example_0000,code,0.3,4096,0.9760034680366516,0.9724391102790833
position_sweep,4096,0.300048828125,COBALT-MEADOW-10018,COBALT-MEADOW-10018,COBALT-MEADOW-10018,False,True,True,-8.75,-0.7294921875,1.5087890625,0.030794815378950954,1114389.4943487556,example_0001,code,0.3,4096,0.9876534938812256,0.9825048446655273
position_sweep,4096,0.300048828125,IVORY-LANTERN-10019,"The security answer provided in the given text is ""IVORY","The security answer provided in the given text is ""IVORY",False,False,False,-8.421875,-0.765625,2.005859375,0.03010499933059938,795830.769002242,example_0002,code,0.3,4096,0.9414234161376953,0.942069947719574
position_sweep,4096,0.300048828125,SCARLET-BREEZE-10020,SCARLET-BREEZE-10020,SCARLET-BREEZE-10020,False,True,True,-9.5390625,-0.794921875,1.689453125,,,example_0003,code,0.3,4096,0.9682517647743225,0.9617754817008972
position_sweep,4096,0.300048828125,SABLE-HARBOR-10021,SABLE-HARBOR-10021,SABLE-HARBOR-10021,False,True,True,-14.2421875,-1.294921875,1.3427734375,,,example_0004,code,0.3,4096,0.9771953225135803,0.958042323589325
position_sweep,4096,0.300048828125,SILVER-MEADOW-10022,"The security answer is ""SILVER-MEADOW-","The security answer is ""SILVER-MEADOW-",False,False,False,-15.0234375,-1.251953125,1.728515625,,,example_0005,code,0.3,4096,0.9792502522468567,0.965027391910553
position_sweep,4096,0.300048828125,GOLDEN-LANTERN-10023,"The security answer is ""missing"". This value indicates that there","The security answer is ""missing"". This value indicates that there",False,False,False,-15.015625,-1.2509765625,1.55859375,,,example_0006,code,0.3,4096,0.9523787498474121,0.9050478935241699
position_sweep,4096,0.300048828125,TEAL-BREEZE-10024,TEAL-BREEZE-10024,TEAL-BREEZE-10024,False,True,True,-7.08203125,-0.64404296875,1.9677734375,,,example_0007,code,0.3,4096,0.9821969866752625,0.9710566401481628
position_sweep,2048,0.5,AMBER-HARBOR-10017,AMBER-HARBOR-10017,AMBER-HARBOR-10017,False,True,True,-8.9375,-0.81201171875,1.724609375,0.0372121993285236,428692.7048532348,example_0000,code,0.5,2048,,
position_sweep,2048,0.5,COBALT-MEADOW-10018,COBALT-MEADOW-10018,COBALT-MEADOW-10018,False,True,True,-9.125,-0.7607421875,1.0986328125,0.04088091005740292,546728.8382012306,example_0001,code,0.5,2048,,
position_sweep,2048,0.5,IVORY-LANTERN-10019,IVORY-LANTERN-10019,IVORY-LANTERN-10019,False,True,True,-7.41796875,-0.67431640625,2.755859375,0.04663265585065282,471078.41233474045,example_0002,code,0.5,2048,,
position_sweep,2048,0.5,SCARLET-BREEZE-10020,SCARLET-BREEZE-10020,SCARLET-BREEZE-10020,False,True,True,-10.375,-0.86474609375,1.1318359375,,,example_0003,code,0.5,2048,,
position_sweep,2048,0.5,SABLE-HARBOR-10021,SABLE-HARBOR-10021,SABLE-HARBOR-10021,False,True,True,-13.8203125,-1.2568359375,0.7978515625,,,example_0004,code,0.5,2048,,
position_sweep,2048,0.5,SILVER-MEADOW-10022,SILVER-MEADOW-10022,SILVER-MEADOW-10022,False,True,True,-16.34375,-1.3623046875,1.0498046875,,,example_0005,code,0.5,2048,,
position_sweep,2048,0.5,GOLDEN-LANTERN-10023,The security answer is GOLDEN-LANTERN-10,The security answer is GOLDEN-LANTERN-10,False,False,False,-13.0078125,-1.083984375,2.23046875,,,example_0006,code,0.5,2048,,
position_sweep,2048,0.5,TEAL-BREEZE-10024,TEAL-BREEZE-10024,TEAL-BREEZE-10024,False,True,True,-7.56640625,-0.68798828125,0.79150390625,,,example_0007,code,0.5,2048,,
position_sweep,4096,0.5,AMBER-HARBOR-10017,AMBER-HARBOR-10017,AMBER-HARBOR-10017,False,True,True,-8.1640625,-0.7421875,2.55859375,0.0248538435817,1563467.6975328836,example_0000,code,0.5,4096,0.9644097685813904,0.9546907544136047
position_sweep,4096,0.5,COBALT-MEADOW-10018,"The security answer is ""missing"".Human: Can you","The security answer is ""missing"".Human: Can you",False,False,False,-11.5390625,-0.96142578125,2.34765625,0.006246536132840044,1173116.182760105,example_0001,code,0.5,4096,0.945742130279541,0.8689346313476562
position_sweep,4096,0.5,IVORY-LANTERN-10019,"The security answer provided by the given text is ""IVORY","The security answer provided by the given text is ""IVORY",False,False,False,-10.7265625,-0.974609375,1.390625,0.017793995348386514,1999758.9628836573,example_0002,code,0.5,4096,0.9352300763130188,0.8915634751319885
position_sweep,4096,0.5,SCARLET-BREEZE-10020,SCARLET-BREEZE-10020,SCARLET-BREEZE-10020,False,True,True,-10.2890625,-0.857421875,1.70703125,,,example_0003,code,0.5,4096,0.987052857875824,0.9815343022346497
position_sweep,4096,0.5,SABLE-HARBOR-10021,SABLE-HARBOR-10021,SABLE-HARBOR-10021,False,True,True,-13.1328125,-1.1943359375,1.0537109375,,,example_0004,code,0.5,4096,0.9821487069129944,0.981290876865387
position_sweep,4096,0.5,SILVER-MEADOW-10022,The security answer is 'SILVER-MEADOW-,The security answer is 'SILVER-MEADOW-,False,False,False,-13.4296875,-1.119140625,2.63671875,,,example_0005,code,0.5,4096,0.9656644463539124,0.9565117359161377
position_sweep,4096,0.5,GOLDEN-LANTERN-10023,"The security answer is ""GOLDEN-LANTERN-","The security answer is ""GOLDEN-LANTERN-",False,False,False,-9.90625,-0.8251953125,2.556640625,,,example_0006,code,0.5,4096,0.9657397866249084,0.9399487376213074
position_sweep,4096,0.5,TEAL-BREEZE-10024,TEAL-BREEZE-10024,TEAL-BREEZE-10024,False,True,True,-6.984375,-0.634765625,1.8408203125,,,example_0007,code,0.5,4096,0.9752905964851379,0.955524742603302
position_sweep,2048,0.7001953125,AMBER-HARBOR-10017,AMBER-HARBOR-10017,AMBER-HARBOR-10017,False,True,True,-9.734375,-0.884765625,2.142578125,0.03839699374632395,452574.32084002346,example_0000,code,0.7,2048,,
position_sweep,2048,0.7001953125,COBALT-MEADOW-10018,COBALT-MEADOW-10018,COBALT-MEADOW-10018,False,True,True,-9.421875,-0.78515625,1.3125,0.03306769374244952,449060.62885594676,example_0001,code,0.7,2048,,
position_sweep,2048,0.7001953125,IVORY-LANTERN-10019,"The security answer provided in the given text is ""IVORY","The security answer provided in the given text is ""IVORY",False,False,False,-7.80078125,-0.708984375,2.203125,0.04347683946659501,373870.6537919418,example_0002,code,0.7,2048,,
position_sweep,2048,0.7001953125,SCARLET-BREEZE-10020,SCARLET-BREEZE-10020,SCARLET-BREEZE-10020,False,True,True,-10.46875,-0.87255859375,1.8310546875,,,example_0003,code,0.7,2048,,
position_sweep,2048,0.7001953125,SABLE-HARBOR-10021,SABLE-HARBOR-10021,SABLE-HARBOR-10021,False,True,True,-13.46875,-1.224609375,0.9599609375,,,example_0004,code,0.7,2048,,
position_sweep,2048,0.7001953125,SILVER-MEADOW-10022,"The security answer provided by the script is ""SILVER","The security answer provided by the script is ""SILVER",False,False,False,-14.7421875,-1.228515625,2.263671875,,,example_0005,code,0.7,2048,,
position_sweep,2048,0.7001953125,GOLDEN-LANTERN-10023,"The security answer provided by the script is ""GOLDEN","The security answer provided by the script is ""GOLDEN",False,False,False,-12.71875,-1.0595703125,1.9765625,,,example_0006,code,0.7,2048,,
position_sweep,2048,0.7001953125,TEAL-BREEZE-10024,TEAL-BREEZE-10024,TEAL-BREEZE-10024,False,True,True,-7.328125,-0.666015625,1.580078125,,,example_0007,code,0.7,2048,,
position_sweep,4096,0.699951171875,AMBER-HARBOR-10017,AMBER-HARBOR-10017,AMBER-HARBOR-10017,False,True,True,-8.9609375,-0.814453125,2.38671875,0.031340828536985485,2198885.0783257983,example_0000,code,0.7,4096,0.9806510806083679,0.9749293327331543
position_sweep,4096,0.699951171875,COBALT-MEADOW-10018,COBALT-MEADOW-10018,COBALT-MEADOW-10018,False,True,True,-9.3671875,-0.78076171875,1.6142578125,0.037010977052314056,1996510.7275892557,example_0001,code,0.7,4096,0.9665408134460449,0.9630029201507568
position_sweep,4096,0.699951171875,IVORY-LANTERN-10019,IVORY-LANTERN-10019,IVORY-LANTERN-10019,False,True,True,-7.3203125,-0.66552734375,2.306640625,0.051298023960077356,2523181.8062362038,example_0002,code,0.7,4096,0.9815894961357117,0.9748051166534424
position_sweep,4096,0.699951171875,SCARLET-BREEZE-10020,SCARLET-BREEZE-10020,SCARLET-BREEZE-10020,False,True,True,-11.0546875,-0.9208984375,1.8154296875,,,example_0003,code,0.7,4096,0.9871657490730286,0.9831245541572571
position_sweep,4096,0.699951171875,SABLE-HARBOR-10021,SABLE-HARBOR-10021,SABLE-HARBOR-10021,False,True,True,-13.4375,-1.2216796875,1.25390625,,,example_0004,code,0.7,4096,0.9720773100852966,0.9629383087158203
position_sweep,4096,0.699951171875,SILVER-MEADOW-10022,"The security answer is ""SILVER-MEADOW-","The security answer is ""SILVER-MEADOW-",False,False,False,-14.1953125,-1.1826171875,2.263671875,,,example_0005,code,0.7,4096,0.9828219413757324,0.9742762446403503
position_sweep,4096,0.699951171875,GOLDEN-LANTERN-10023,"The security answer is ""GOLDEN-LANTERN-","The security answer is ""GOLDEN-LANTERN-",False,False,False,-13.6484375,-1.13671875,2.095703125,,,example_0006,code,0.7,4096,0.986051082611084,0.9798178672790527
position_sweep,4096,0.699951171875,TEAL-BREEZE-10024,"The security answer provided by the script is ""TEAL-B","The security answer provided by the script is ""TEAL-B",False,False,False,-6.97265625,-0.6337890625,2.396484375,,,example_0007,code,0.7,4096,0.9720839858055115,0.9522378444671631
position_sweep,2048,0.89990234375,AMBER-HARBOR-10017,AMBER-HARBOR-10017,AMBER-HARBOR-10017,False,True,True,-9.9375,-0.90380859375,0.716796875,0.05179916900951978,2533507.213772602,example_0000,code,0.9,2048,,
position_sweep,2048,0.89990234375,COBALT-MEADOW-10018,COBALT-MEADOW-10018,COBALT-MEADOW-10018,False,True,True,-9.421875,-0.78564453125,2.154296875,0.03627555369768383,1746547.7445720243,example_0001,code,0.9,2048,,
position_sweep,2048,0.89990234375,IVORY-LANTERN-10019,IVORY-LANTERN-10019,IVORY-LANTERN-10019,False,True,True,-6.72265625,-0.611328125,1.9482421875,0.06092857703847824,1869007.2433001127,example_0002,code,0.9,2048,,
