experiment,prompt_tokens,observed_answer_position,answer_text,generated_text,generated_answer_text,token_exact_match,normalized_text_exact_match,exact_match,sequence_logprob,mean_token_logprob,first_token_entropy,mean_relevant_attention,mean_sink_over_relevant,example_id,filler_type,correct_location,total_tokens,mean_layer_cosine,late_layer_cosine,predicted_location,candidate_margin,front_mean_token_logprob,middle_mean_token_logprob,back_mean_token_logprob,front_sequence_logprob,middle_sequence_logprob,back_sequence_logprob,candidate_exact_match
competition_sweep,4096,0.42822265625,IVORY-LANTERN-10019,IVORY-LANTERN-10019 Back,IVORY-LANTERN-10019 Back,False,False,False,-9.1640625,-0.8330078125,2.005859375,0.030098181199888566,574778.7798728751,example_0002,table,middle,4096,,,middle,0.00927734375,-0.92626953125,-0.8330078125,-0.84228515625,-11.1171875,-9.1640625,-9.265625,True
competition_sweep,4096,0.427734375,SCARLET-BREEZE-10020,SCARLET-BREEZE-10224,SCARLET-BREEZE-10224,False,False,False,-11.75,-0.9794921875,1.6162109375,,,example_0003,table,middle,4096,,,back,0.00390625,-1.0830078125,-0.9794921875,-0.9755859375,-11.9140625,-11.75,-11.703125,False
competition_sweep,4096,0.427734375,SABLE-HARBOR-10021,SABLE-HARBOR-10021,SABLE-HARBOR-10021,False,True,True,-12.609375,-1.146484375,1.337890625,,,example_0004,table,middle,4096,,,front,0.08984375,-1.056640625,-1.146484375,-1.1533203125,-11.6171875,-12.609375,-12.6875,False
competition_sweep,4096,0.427490234375,SILVER-MEADOW-10022,SILVER-MEADOW-10022,SILVER-MEADOW-10022,False,True,True,-12.1328125,-1.0107421875,2.591796875,,,example_0005,table,middle,4096,,,middle,0.0244140625,-1.2783203125,-1.0107421875,-1.03515625,-12.7890625,-12.1328125,-12.421875,True
competition_sweep,4096,0.427734375,GOLDEN-LANTERN-10023,GOLDEN-LANTERN-10023,GOLDEN-LANTERN-10023,False,True,True,-12.25,-1.0205078125,1.822265625,,,example_0006,table,middle,4096,,,middle,0.0419921875,-1.125,-1.0205078125,-1.0625,-12.375,-12.25,-12.7578125,True
competition_sweep,4096,0.42822265625,TEAL-BREEZE-10024,TEAL-BREEZE-10024,TEAL-BREEZE-10024,False,True,True,-8.5859375,-0.7802734375,1.3134765625,,,example_0007,table,middle,4096,,,middle,0.0478515625,-1.095703125,-0.7802734375,-0.828125,-12.046875,-8.5859375,-9.109375,True
competition_sweep,4096,0.764892578125,AMBER-HARBOR-10017,AMBER-HARBOR-10017,AMBER-HARBOR-10017,False,True,True,-10.765625,-0.97900390625,0.64599609375,0.05570766505355549,606175.6663472062,example_0000,table,back,4096,,,back,0.35400390625,-1.525390625,-1.3330078125,-0.97900390625,-15.25,-16.0,-10.765625,True
competition_sweep,4096,0.76416015625,COBALT-MEADOW-10018,COBALT-MEADOW-10018,COBALT-MEADOW-10018,False,True,True,-9.0859375,-0.75732421875,1.19921875,0.04209087307189703,469183.0959064233,example_0001,table,back,4096,,,back,0.29931640625,-1.056640625,-1.1787109375,-0.75732421875,-11.625,-11.78125,-9.0859375,True
competition_sweep,4096,0.764892578125,IVORY-LANTERN-10019,IVORY-LANTERN-10019,IVORY-LANTERN-10019,False,True,True,-7.73828125,-0.70361328125,1.8173828125,0.05677920430677691,438845.1435983867,example_0002,table,back,4096,,,back,0.30224609375,-1.005859375,-1.271484375,-0.70361328125,-12.0703125,-12.71875,-7.73828125,True
competition_sweep,4096,0.764404296875,SCARLET-BREEZE-10020,SCARLET-BREEZE-10020,SCARLET-BREEZE-10020,False,True,True,-11.4375,-0.953125,2.6328125,,,example_0003,table,back,4096,,,back,0.0966796875,-1.0498046875,-1.1416015625,-0.953125,-11.5546875,-12.5625,-11.4375,True
competition_sweep,4096,0.764404296875,SABLE-HARBOR-10021,SABLE-HARBOR-10021,SABLE-HARBOR-10021,False,True,True,-11.984375,-1.08984375,1.767578125,,,example_0004,table,back,4096,,,back,0.041015625,-1.130859375,-1.1357421875,-1.08984375,-12.4375,-12.4921875,-11.984375,True
competition_sweep,4096,0.764404296875,SILVER-MEADOW-10022,SILVER-MEADOW-10022,SILVER-MEADOW-10022,False,True,True,-11.2890625,-0.94091796875,2.7578125,,,example_0005,table,back,4096,,,middle,0.01220703125,-1.2421875,-0.9287109375,-0.94091796875,-12.421875,-10.2109375,-11.2890625,False
competition_sweep,4096,0.764404296875,GOLDEN-LANTERN-10023,GOLDEN-LANTERN-10023,GOLDEN-LANTERN-10023,False,True,True,-11.21875,-0.9345703125,1.2939453125,,,example_0006,table,back,4096,,,back,0.130859375,-1.138671875,-1.0654296875,-0.9345703125,-12.53125,-10.65625,-11.21875,True
competition_sweep,4096,0.7646484375,TEAL-BREEZE-10024,TEAL-BREEZE-10024,TEAL-BREEZE-10024,False,True,True,-8.2890625,-0.75390625,1.25,,,example_0007,table,back,4096,,,back,0.2666015625,-1.2783203125,-1.0205078125,-0.75390625,-14.0703125,-12.25,-8.2890625,True
